title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
SOUP 벨티드 더블 하프 <b>트렌치 코트</b> SA4BB90,https://search.shopping.naver.com/catalog/55904631347,https://shopping-phinf.pstatic.net/main_5590463/55904631347.20250722174653.jpg,55900,,네이버,55904631347,1,SOUP,동광인터내셔날,패션의류,여성의류,아우터,트렌치코트
마인드브릿지 더블 오버 롱 <b>트렌치 코트</b> MXCA2101,https://search.shopping.naver.com/catalog/36975108447,https://shopping-phinf.pstatic.net/main_3697510/36975108447.20240124142945.jpg,53210,,네이버,36975108447,1,마인드브릿지,티비에이치글로벌,패션의류,남성의류,아우터,트렌치코트
시슬리 26봄 도브 스카프 옵션 <b>트렌치코트</b> LG SACT01611,https://search.shopping.naver.com/catalog/58864086442,https://shopping-phinf.pstatic.net/main_5886408/58864086442.20260209165004.jpg,377490,,네이버,58864086442,1,시슬리,,패션의류,여성의류,아우터,트렌치코트
지오지아 맥카라 세미루즈 핏 <b>트렌치 코트</b> ABE1CG1101,https://search.shopping.naver.com/catalog/48901748493,https://shopping-phinf.pstatic.net/main_4890174/48901748493.20240731062059.jpg,71870,,네이버,48901748493,1,지오지아,신성통상,패션의류,남성의류,아우터,트렌치코트
지센 가죽패치 A라인 롱 바바리<b>코트</b> LCCAN922,https://search.shopping.naver.com/catalog/55614331222,https://shopping-phinf.pstatic.net/main_5561433/55614331222.20251017193124.jpg,34540,,네이버,55614331222,1,지센,위비스,패션의류,여성의류,아우터,트렌치코트
잇미샤 벨티드 <b>트렌치코트</b> ITP9WBY700,https://search.shopping.naver.com/catalog/56427259128,https://shopping-phinf.pstatic.net/main_5642725/56427259128.20250825220747.jpg,191400,,네이버,56427259128,1,잇미샤,시선인터내셔널,패션의류,여성의류,아우터,트렌치코트
라인어디션 더블버튼 벨티드 <b>트렌치코트</b> NVTCPB99,https://search.shopping.naver.com/catalog/57715930577,https://shopping-phinf.pstatic.net/main_5771593/57715930577.20251110175315.jpg,139000,,네이버,57715930577,1,라인어디션,린컴퍼니,패션의류,여성의류,아우터,트렌치코트
오버핏 롱 남성 봄가을 더블 <b>트렌치코트</b>,https://smartstore.naver.com/main/products/2145418673,https://shopping-phinf.pstatic.net/main_1327302/13273020249.2.jpg,84000,,엔비클로젯,13273020249,2,,,패션의류,남성의류,아우터,트렌치코트
듀엘 디테쳐블 후드 발마칸 <b>트렌치코트</b> BE D251MSI202,https://search.shopping.naver.com/catalog/57882868100,https://shopping-phinf.pstatic.net/main_5788286/57882868100.20251123172554.jpg,165030,,네이버,57882868100,1,듀엘,,패션의류,여성의류,아우터,트렌치코트
제너럴아이디어 WOMAN 토글 싱글 <b>트렌치 코트</b> GF1LCT501,https://search.shopping.naver.com/catalog/58864110245,https://shopping-phinf.pstatic.net/main_5886411/58864110245.20260209165704.jpg,140000,,네이버,58864110245,1,제너럴아이디어,,패션의류,여성의류,아우터,트렌치코트
ZOOC 주크 루즈핏 밴딩벨트 <b>트렌치코트</b> BE V251MSI901,https://search.shopping.naver.com/catalog/52908552469,https://shopping-phinf.pstatic.net/main_5290855/52908552469.20250227031053.jpg,199000,,네이버,52908552469,1,ZOOC,,패션의류,여성의류,아우터,트렌치코트
버버리 엠버포드 <b>트렌치코트</b> 일시 핫딜 406246 관부가세 포함가,https://smartstore.naver.com/main/products/4823768941,https://shopping-phinf.pstatic.net/main_8236829/82368291793.2.jpg,555000,,런던 시크릿,82368291793,2,버버리,버버리,패션의류,여성의류,아우터,트렌치코트
올리브데올리브 싱글 하프 <b>트렌치 코트</b> OH5XR183,https://search.shopping.naver.com/catalog/53432559767,https://shopping-phinf.pstatic.net/main_5343255/53432559767.20250723062033.jpg,120810,,네이버,53432559767,1,올리브데올리브,올리브데올리브,패션의류,여성의류,아우터,트렌치코트
로엠 맥 <b>트렌치코트</b> RMJTE23R12,https://search.shopping.naver.com/catalog/45683260663,https://shopping-phinf.pstatic.net/main_4568326/45683260663.20240306090509.jpg,55600,,네이버,45683260663,1,로엠,이랜드,패션의류,여성의류,아우터,트렌치코트
JJ지고트 투웨이 <b>트렌치 코트</b> GP2A0TC201,https://search.shopping.naver.com/catalog/55299155945,https://shopping-phinf.pstatic.net/main_5529915/55299155945.20250622175220.jpg,118350,,네이버,55299155945,1,JJ지고트,바바패션,패션의류,여성의류,아우터,트렌치코트
SOUP 벨트 루즈핏 롱 <b>트렌치코트</b> SB3BB30,https://search.shopping.naver.com/catalog/55503955751,https://shopping-phinf.pstatic.net/main_5550395/55503955751.20250715185057.jpg,136500,,네이버,55503955751,1,SOUP,숲,패션의류,여성의류,아우터,트렌치코트
버버리 PENNAN 개버딘 남성 롱 <b>트렌치코트</b> 80842191 네이비,https://smartstore.naver.com/main/products/11535644050,https://shopping-phinf.pstatic.net/main_8908015/89080154456.2.jpg,527000,,케이트 런던,89080154456,2,버버리,,패션의류,남성의류,아우터,트렌치코트
아쿠아스큐텀 시그니쳐 더블 <b>트렌치코트</b> WZCA2Q0A,https://search.shopping.naver.com/catalog/53269191500,https://shopping-phinf.pstatic.net/main_5326919/53269191500.20251016024353.jpg,108990,,네이버,53269191500,1,아쿠아스큐텀,아쿠아스큐텀,패션의류,여성의류,아우터,트렌치코트
잇미샤 페이크레더 <b>트렌치 코트</b> ITOALBY100,https://search.shopping.naver.com/catalog/50278015496,https://shopping-phinf.pstatic.net/main_5027801/50278015496.20250927190127.jpg,207600,,네이버,50278015496,1,잇미샤,시선인터내셔널,패션의류,여성의류,아우터,트렌치코트
스파오 오버핏 <b>트렌치코트</b> SPJTC49M01-T,https://search.shopping.naver.com/catalog/57727719866,https://shopping-phinf.pstatic.net/main_5772771/57727719866.20251111232153.jpg,16530,,네이버,57727719866,1,스파오,,패션의류,남성의류,아우터,트렌치코트
스파오 오버핏 <b>트렌치코트</b> SPJTC23M02-T,https://search.shopping.naver.com/catalog/57883714791,https://shopping-phinf.pstatic.net/main_5788371/57883714791.20251123194136.jpg,14930,,네이버,57883714791,1,스파오,,패션의류,남성의류,아우터,트렌치코트
